original_page_index,n_boxes,total_area,mean_area,std_area,mean_width,mean_height,mean_aspect_ratio,mean_x,mean_y,density,vertical_spread,horizontal_spread,mean_spacing,cluster_label,cluster_name
6422,48.0,0.13123514756800006,0.002734065574333334,0.001765362093071219,0.1669282708333333,0.015979625000000008,10.254259100444754,0.24197786458333334,0.48071120833333336,0.13123514756800006,0.79352,0.5244389999999999,0.3055469719826944,0,Dense
6425,4.0,0.006086758559999996,0.001521689639999999,0.001367180742035157,0.10473350000000001,0.013445499999999989,7.304984999778981,0.50918825,0.23036375,0.006086758559999996,0.32643550000000005,0.21604849999999998,0.2707916703299248,0,Dense
6428,57.0,0.13272123450600004,0.0023284427106315796,0.00141701777119603,0.14472687719298247,0.015679789473684213,9.186341584494881,0.2867374736842105,0.4896338947368421,0.13272123450600004,0.793778,0.3642485000000001,0.30698011995950963,0,Dense
6431,15.0,0.025137184557,0.0016758123037999997,0.0022280160255885853,0.09990719999999999,0.01318573333333333,7.961399794636411,0.3739720000000001,0.3829407333333334,0.025137184557,0.9056715000000001,0.7843005000000001,0.5560497870932439,0,Dense
6434,53.0,0.06784292024699999,0.0012800550989999998,0.0017897619280061179,0.08264841509433961,0.013678,6.248429259597816,0.5710725283018868,0.17224269811320753,0.06784292024699999,0.9344804999999999,0.833821,0.36138738028799156,0,Dense
6437,6.0,0.011554768021999987,0.0019257946703333311,0.0007353444094761934,0.15733150000000004,0.01208549999999999,12.887007796889344,0.36391958333333335,0.43182458333333334,0.011554768021999987,0.6004335000000001,0.3830065,0.37742450612799117,0,Dense
6440,15.0,0.05574813857599998,0.0037165425717333323,0.005683384890680733,0.16981933333333332,0.016297533333333322,10.888675710657402,0.1989554,0.34641843333333333,0.05574813857599998,0.6714905,0.2639225,0.2379728576549285,0,Dense
6441,6.0,0.013711453168999991,0.002285242194833332,0.0029559340126339897,0.16509433333333337,0.012257333333333321,12.385533732245639,0.4778805,0.36857,0.013711453168999991,0.9188664999999999,0.6892254999999999,0.6320063850839992,0,Dense
6444,70.0,0.042847665577,0.0006121095082428573,0.0005708484530973062,0.04973565714285714,0.01176697142857143,4.108767936107504,0.44941248571428566,0.20704818571428574,0.042847665577,0.9124715,0.8457494999999999,0.37416166496578684,0,Dense
6447,25.0,0.05100062652399999,0.0020400250609599996,0.0019905998194287675,0.12123964,0.01567644,7.639046643428311,0.46619198000000006,0.28237894,0.05100062652399999,0.8834464999999999,0.796427,0.47544637971247844,0,Dense
6450,19.0,0.05043279228399999,0.0026543574886315783,0.004103960047468745,0.12181631578947368,0.015971263157894735,7.462022857682869,0.48336431578947364,0.3567694210526316,0.05043279228399999,0.907329,0.6541175,0.48551786815269693,0,Dense
6453,33.0,0.07760791060799999,0.0023517548669090907,0.0019147430139418579,0.1697349696969697,0.013617636363636361,12.30835470244039,0.2518564545454545,0.32793769696969693,0.07760791060799999,0.39004800000000006,0.43859449999999994,0.2062863609039734,0,Dense
6456,6.0,0.007410321716000013,0.0012350536193333355,0.0008500594347662095,0.09274233333333336,0.016332833333333352,8.038039864444913,0.25275416666666667,0.6016860833333334,0.007410321716000013,0.3307725,0.8724775,0.33251689050079525,0,Dense
6459,114.0,0.1730959147810001,0.0015183852173771939,0.001120605249287197,0.1258039298245614,0.011823385964912284,10.94828558351152,0.5128880000000001,0.4343765526315789,0.1730959147810001,0.8852455,0.8154,0.4392714525170968,0,Dense
6462,45.0,0.036714883328,0.0008158862961777775,0.0007246561553859677,0.062360177777777775,0.012405999999999999,5.03695267798583,0.45286731111111117,0.2508464444444444,0.036714883328,0.8402945,0.8699155000000001,0.4486334386243123,0,Dense
6465,16.0,0.069035658597,0.0043147286623125,0.0034367714921975535,0.2351464375,0.017094000000000005,13.600695497257153,0.36863384374999997,0.32057681250000003,0.069035658597,0.7582595,0.4782405,0.27146313896944924,0,Dense
6468,8.0,0.006029897833999992,0.000753737229249999,0.000453600590622133,0.057187375,0.012853749999999983,4.388891212510643,0.6242535625000001,0.89168775,0.006029897833999992,0.10014299999999998,0.6821650000000001,0.3365425580057148,0,Dense
6471,20.0,0.025939738442000003,0.0012969869221,0.0014781495579009615,0.08945009999999999,0.012467050000000002,7.446521975682043,0.62382025,0.087182375,0.025939738442000003,0.107155,0.825395,0.2609893477870963,0,Dense
6474,18.0,0.083360825894,0.004631156994111111,0.004767369419175182,0.1863042222222222,0.021043666666666665,9.301549578885352,0.44900616666666665,0.33928500000000006,0.083360825894,0.8443645,0.6641425000000001,0.4586762148239377,0,Dense
6477,59.0,0.08522605131100007,0.0014445093442542383,0.0015258293034007967,0.0989492033898305,0.013334576271186447,7.864517454516658,0.4844042627118644,0.4365892711864406,0.08522605131100007,0.890841,0.751678,0.4158102069011702,0,Dense
6480,18.0,0.15865242973500007,0.008814023874166669,0.015868021418214903,0.2530623333333333,0.027265500000000012,10.720686655966013,0.47577566666666665,0.5954069166666666,0.15865242973500007,0.7212385,0.5081795,0.3690697179568734,1,Sparse
6483,13.0,0.07546403578799998,0.005804925829846152,0.00485273950720022,0.24282184615384614,0.022953538461538463,11.651466141136135,0.2971986153846154,0.45911907692307696,0.07546403578799998,0.751325,0.354951,0.34706022755499194,0,Dense
6486,20.0,0.03902394265600004,0.001951197132800002,0.0019074499706681824,0.14543710000000004,0.012875200000000003,10.907204601755527,0.29002184999999997,0.44927209999999995,0.03902394265600004,0.21358350000000004,0.24477150000000003,0.13788398225986093,0,Dense
6489,38.0,0.09275467696600007,0.0024409125517368437,0.0025267650705747963,0.15002457894736843,0.014881131578947387,9.720190145460352,0.32107273684210536,0.5981372236842105,0.09275467696600007,0.662238,0.5668519999999999,0.3157817858003809,0,Dense
6492,84.0,0.090641898601,0.001079070221440476,0.0014760350556034091,0.06659141666666668,0.01419984523809524,4.468381986104748,0.39971662500000005,0.37130224404761913,0.090641898601,0.8406075,0.8820680000000001,0.434408544651428,0,Dense
6495,8.0,0.017216993703999976,0.002152124212999997,0.0018068222116546832,0.13299187499999998,0.014542374999999982,9.134388813986464,0.18113456249999998,0.8615706875,0.017216993703999976,0.09102700000000008,0.1507285,0.07607690936959967,0,Dense
6498,14.0,0.158539340188,0.011324238584857144,0.011059764033885415,0.36605078571428573,0.0248785,13.777074492380677,0.3369385357142857,0.4277706785714286,0.158539340188,0.624091,0.33061050000000003,0.2677872524307739,1,Sparse
6501,12.0,0.014115156740999986,0.0011762630617499987,0.0006704972399235596,0.09694425,0.011887666666666663,8.067831576198095,0.2700310416666667,0.5048568333333333,0.014115156740999986,0.5196075,0.6605435,0.40986521456591724,0,Dense
6504,21.0,0.033477086791999976,0.0015941469900952365,0.002093573540159268,0.10537557142857142,0.012419666666666659,8.282020753900431,0.5549540238095239,0.36882407142857143,0.033477086791999976,0.8776539999999999,0.791181,0.5503490169921473,0,Dense
6507,14.0,0.03528374471500008,0.002520267479642863,0.0021980550899548344,0.18784307142857143,0.012200357142857162,15.211818685822816,0.24943989285714285,0.3804621071428572,0.03528374471500008,0.8246515,0.6968624999999999,0.47670709659120897,0,Dense
6510,152.0,0.2059342733889998,0.001354830745980262,0.0010046299788035607,0.11480951315789473,0.011470065789473677,9.835316220692244,0.22263384210526316,0.4785774605263158,0.2059342733889998,0.8837864999999999,0.626935,0.33191777893832497,0,Dense
6513,14.0,0.03985414502700001,0.002846724644785714,0.006209515112161716,0.12473635714285713,0.015334000000000006,7.760973713161806,0.4602494642857143,0.5844407142857142,0.03985414502700001,0.9508220000000001,0.9222024999999999,0.7313000068557571,0,Dense
6516,25.0,0.11747241673200011,0.004698896669280004,0.004065262269308035,0.28624972,0.015227560000000012,18.71771584302638,0.40533842,0.3477657,0.11747241673200011,0.813125,0.74976,0.4041433352291023,0,Dense
6519,30.0,0.06798063320100003,0.0022660211067000017,0.0024486393154583732,0.1315865,0.01512933333333334,8.660275285017489,0.23650678333333333,0.5399873,0.06798063320100003,0.7612695,0.7267255,0.2945696265316432,0,Dense
6522,12.0,0.023094052845999996,0.001924504403833333,0.0022807860623000604,0.13361975,0.012892166666666663,9.567143808615171,0.18366437500000002,0.2813650833333334,0.023094052845999996,0.816694,0.2282595,0.2281423578670768,0,Dense
6525,29.0,0.06964212429300001,0.0024014525618275863,0.0032935043262236215,0.13493175862068968,0.014897172413793104,8.875057629710295,0.3700967758620689,0.4867207931034483,0.06964212429300001,0.8636130000000001,0.7683945,0.5174641745723942,0,Dense
6528,9.0,0.007568479006000001,0.0008409421117777779,0.00024974913795964133,0.07763255555555555,0.010872777777777778,7.212067421708253,0.8339281666666667,0.07365138888888888,0.007568479006000001,0.0627095,0.14667050000000004,0.08505502298609109,0,Dense
6531,9.0,0.02023046016099999,0.0022478289067777765,0.001083499457961712,0.16087177777777778,0.013616666666666666,11.61061002945821,0.3903223333333333,0.443026,0.02023046016099999,0.43125199999999997,0.24777650000000004,0.2386296576263166,0,Dense
6534,12.0,0.009171072633000004,0.0007642560527500003,0.0004254100147600807,0.08293525,0.009083250000000006,9.140469035278299,0.451817375,0.7005522083333333,0.009171072633000004,0.37685349999999995,0.8571165000000001,0.36508355044928315,0,Dense
6537,28.0,0.13347252681799995,0.004766875957785713,0.00513194305858714,0.1920639285714286,0.021156392857142856,9.744004343050383,0.5738304642857142,0.4803660535714286,0.13347252681799995,0.7339665,0.6377955,0.38951106224296245,0,Dense
6540,23.0,0.047467983400000004,0.002063825365217392,0.0017845462435577446,0.12897995652173913,0.01494260869565217,8.726721857784385,0.34986628260869557,0.5092606086956522,0.047467983400000004,0.7538875,0.7720445,0.3923044395183323,0,Dense
6543,36.0,0.05918102184999997,0.0016439172736111103,0.0023240701637989463,0.11097613888888888,0.01257308333333333,8.833626922514675,0.3950009861111111,0.4079762638888889,0.05918102184999997,0.9143465000000001,0.8190350000000001,0.5025621086352527,0,Dense
6546,64.0,0.059814689506,0.0009346045235312499,0.0010119323043078878,0.07129284375,0.011658437500000002,6.131511029477992,0.6906409218749999,0.28976021875,0.059814689506,0.955287,0.8360675,0.38905195597878295,0,Dense
6549,16.0,0.05518488926899998,0.0034490555793124994,0.0036045818709663827,0.19030375,0.015902812499999995,12.138976873893391,0.45390493750000005,0.55144559375,0.05518488926899998,0.6397704999999999,0.5526765,0.3564757688004133,0,Dense
6552,5.0,0.085660503657,0.0171321007314,0.013604453496379613,0.4493522,0.0282248,13.224135630156075,0.37671470000000007,0.1523024,0.085660503657,0.305951,0.34721149999999995,0.27568438741800755,1,Sparse
6555,12.0,0.012972496193000005,0.0010810413494166669,0.0010535337717582146,0.07069300000000002,0.014540166666666667,4.706497073571568,0.4799988333333334,0.6265073333333333,0.012972496193000005,0.7368975,0.812748,0.5360824408781207,0,Dense
6558,31.0,0.06876640161499999,0.0022182710198387088,0.0022587630643582314,0.12202045161290322,0.015995870967741934,8.60482435523002,0.5585329032258064,0.4544736129032258,0.06876640161499999,0.9348585,0.7893995,0.5817943423569041,0,Dense
6561,22.0,0.05475300471200002,0.002488772941454546,0.0025066984605940793,0.1466133636363636,0.01569395454545454,9.264697788973612,0.28848695454545453,0.45805693181818175,0.05475300471200002,0.9111544999999999,0.6346620000000001,0.39040694104146634,0,Dense
6564,8.0,0.017417026748,0.0021771283435000005,0.002365164493682644,0.10003950000000002,0.017254375000000002,6.1453972661683345,0.611829,0.3996913125,0.017417026748,0.9021665,0.840165,0.7445919380896943,0,Dense
6567,27.0,0.07044921356099998,0.002609230131888889,0.005162002392576848,0.12482881481481484,0.016111296296296294,8.563633883088242,0.33447611111111114,0.477868425925926,0.07044921356099998,0.9079404999999999,0.7395179999999999,0.5149149830736576,0,Dense
6570,15.0,0.011041911662000003,0.0007361274441333337,0.0003737760174816243,0.0722566,0.010127200000000001,7.1276468625498905,0.46236869999999997,0.056108733333333334,0.011041911662000003,0.05764299999999999,0.873272,0.3515445957835605,0,Dense
6573,30.0,0.09773134584899996,0.0032577115282999983,0.005387052338338067,0.17650400000000002,0.013800833333333337,12.429690413462616,0.5313098,0.51817925,0.09773134584899996,0.867545,0.8534095,0.5704174107497559,0,Dense
6576,12.0,0.047662287494,0.003971857291166667,0.004480723080600027,0.19024749999999999,0.018299,10.600387581330411,0.46878666666666663,0.30261175,0.047662287494,0.7752625000000001,0.48409250000000004,0.41187703090992717,0,Dense
6579,6.0,0.027475701388999987,0.004579283564833331,0.00585775889563108,0.23186883333333333,0.01656066666666666,14.49409207947538,0.6387744166666667,0.0688415,0.027475701388999987,0.1327605,0.7389934999999999,0.33248679259018077,0,Dense
6582,17.0,0.05054815562800001,0.0029734209192941187,0.002378490700339849,0.14138364705882353,0.01945058823529412,7.5565154768283875,0.31501876470588236,0.5485989411764707,0.05054815562800001,0.721535,0.5260555,0.3610069009835114,0,Dense
6585,8.0,0.04175911440700001,0.005219889300875002,0.004181455562354741,0.25503750000000003,0.018901500000000005,13.499522888886336,0.406040125,0.19833750000000003,0.04175911440700001,0.15792250000000005,0.29121199999999997,0.16700284518637395,0,Dense
6588,23.0,0.05411619591299997,0.0023528780831739123,0.002306102249656215,0.1383818260869565,0.01615504347826087,8.267614719212613,0.4319038695652175,0.4389771739130434,0.05411619591299997,0.8387015,0.821442,0.46534453942581994,0,Dense
6591,38.0,0.15854243638999999,0.004172169378684211,0.0037809590036785713,0.1982713684210526,0.018782210526315797,10.173457430316201,0.47996394736842096,0.44686089473684215,0.15854243638999999,0.9196595000000001,0.8105445,0.41063434280002903,0,Dense
6594,18.0,0.055800044809,0.003100002489388889,0.002646214618460081,0.17242077777777778,0.016899444444444436,9.955439328712627,0.24646166666666666,0.5199758333333332,0.055800044809,0.68038,0.347721,0.35934089744662717,0,Dense
6595,6.0,0.010471175437000001,0.0017451959061666673,0.0014885319582089733,0.1180605,0.01356433333333334,10.453518695589638,0.31348191666666664,0.22614450000000005,0.010471175437000001,0.168993,0.4728205,0.22462878324358818,0,Dense
6598,66.0,0.13760369445900006,0.0020849044615000012,0.0020566269570975473,0.17451365151515152,0.011326530303030309,14.805032468919,0.2970548409090909,0.396590446969697,0.13760369445900006,0.8833780000000001,0.5378975,0.3214424315332094,0,Dense
6599,10.0,0.02739945506800003,0.002739945506800003,0.0008825324917042613,0.20920560000000005,0.013282700000000012,16.069901574998493,0.41022790000000003,0.46412434999999996,0.02739945506800003,0.45668500000000006,0.444927,0.27703416444828793,0,Dense
6602,46.0,0.048177122899999994,0.0010473287586956518,0.0010550145937466358,0.07060500000000001,0.013807630434782607,5.22598296107717,0.5303614347826088,0.34578133695652175,0.048177122899999994,0.8014709999999999,0.835222,0.38356959027115,0,Dense
6603,29.0,0.05749756724499998,0.0019826747325862063,0.002080810915357755,0.12320824137931036,0.014821310344827586,7.830320442057163,0.3592654310344828,0.5153023103448275,0.05749756724499998,0.701555,0.7890355,0.39084817993642335,0,Dense
6606,5.0,0.10573686851599999,0.0211473737032,0.008428474149916144,0.23540999999999998,0.089485,2.8039885002910365,0.2288292,0.5502265,0.10573686851599999,0.37962949999999995,0.17177150000000002,0.22898038830848502,1,Sparse
6609,9.0,0.040038060781,0.004448673420111111,0.00314669799822268,0.20365411111111112,0.02079488888888889,10.164768820806959,0.4918760555555555,0.2390524444444444,0.040038060781,0.22716549999999996,0.10693199999999997,0.12399075271311914,0,Dense
6612,68.0,0.06418142881,0.0009438445413235294,0.0022530193519236384,0.062118676470588226,0.011825176470588238,5.27852413831875,0.5207841176470588,0.3834106470588235,0.06418142881,0.46626350000000005,0.801812,0.36032705097111534,0,Dense
6615,2.0,0.000661689787999999,0.0003308448939999995,4.218422199999986e-05,0.03266899999999995,0.0101685,3.303282187389488,0.8415925,0.02432875,0.000661689787999999,0.0010854999999999962,0.03540500000000002,0.035421636541102974,0,Dense
6618,12.0,0.013477202461000006,0.001123100205083334,0.0010013252808008706,0.07401866666666668,0.014999416666666677,4.914104566154667,0.47515099999999993,0.6264055416666666,0.013477202461000006,0.7375035,0.7997445000000001,0.5305566989573425,0,Dense
6621,50.0,0.07983437128300004,0.001596687425660001,0.004233038585104624,0.054160400000000004,0.019887800000000018,2.4318693010709147,0.43771596,0.72075918,0.07983437128300004,0.9024805,0.956,0.39627338733619727,0,Dense
6622,4.0,0.019241123017000025,0.004810280754250006,0.0021628509024827942,0.23513825,0.02105800000000002,12.683656177130462,0.520245875,0.885842,0.019241123017000025,0.11293850000000005,0.08572450000000009,0.07893679371669261,0,Dense
6623,4.0,0.03451871517699998,0.008629678794249996,0.007035876950186648,0.26793525,0.03273649999999999,12.80382946606144,0.251204625,0.564518,0.03451871517699998,0.13244900000000004,0.062414499999999984,0.08319597168898249,1,Sparse
6626,31.0,0.07611916511099999,0.0024554569390645158,0.0029322459689680967,0.14205445161290325,0.014818225806451615,9.148518752445504,0.35912432258064514,0.6815958225806452,0.07611916511099999,0.8830325,0.7560039999999999,0.4535219350467084,0,Dense
6629,5.0,0.009081575097000001,0.0018163150194000003,0.0013551359403879606,0.1025694,0.016054200000000008,6.773283990175797,0.4435683,0.4684125,0.009081575097000001,0.6004345,0.18503200000000009,0.38082545005620555,0,Dense
6632,25.0,0.089345987625,0.003573839505,0.003402108182114194,0.18933244000000002,0.016155679999999995,11.908371117255603,0.5401933,0.42318324,0.089345987625,0.8680349999999999,0.7417615,0.4810966688104093,0,Dense
6635,10.0,0.06440080107499997,0.0064400801074999976,0.009506501501798083,0.23833020000000005,0.01967459999999998,12.001139565859509,0.5041952000000001,0.7156446000000001,0.06440080107499997,0.779129,0.5226845,0.4269651530425877,0,Dense
6636,3.0,0.029999282685999988,0.00999976089533333,0.007866658071217739,0.30640533333333336,0.028259333333333303,11.406153836586336,0.49930433333333335,0.862062,0.029999282685999988,0.08426599999999995,0.0013124999999999387,0.05618517180693175,1,Sparse
6639,13.0,0.02552966638300001,0.0019638204910000004,0.0023158084095441876,0.10775630769230768,0.01571584615384616,6.250752601908851,0.20530838461538461,0.322402076923077,0.02552966638300001,0.37797250000000004,0.18658549999999996,0.1685352469350286,0,Dense
6642,13.0,0.03052420288,0.0023480156061538465,0.0018726931805188062,0.13984238461538462,0.015439230769230768,9.122783053859212,0.23784196153846154,0.23713946153846155,0.03052420288,0.416675,0.540896,0.19360038289100812,0,Dense
6645,8.0,0.016985604369,0.0021232005461250003,0.003493521028781917,0.1045725,0.013665875,7.092036110881813,0.679233875,0.047031812500000006,0.016985604369,0.029155,0.5640495,0.20532480480743337,0,Dense
6648,8.0,0.036901384897,0.004612673112125,0.004798627153130128,0.19737475,0.0197385,10.832932696518414,0.290825375,0.30708987499999996,0.036901384897,0.2194285,0.215015,0.12565693507570794,0,Dense
6651,40.0,0.180133444065,0.004503336101625,0.004810522449066736,0.1957265,0.020483700000000004,10.759045298083775,0.281620925,0.549541375,0.180133444065,0.8468964999999999,0.7042964999999999,0.37861290820562654,0,Dense
6654,13.0,0.13767329675799994,0.010590253596769227,0.008904356452388287,0.3494132307692307,0.028988692307692295,15.8262927249319,0.3589314615384615,0.48113996153846156,0.13767329675799994,0.8573375,0.32608699999999996,0.37063836269756745,1,Sparse
6657,100.0,0.134808886306,0.0013480888630599997,0.0017624969932839081,0.10499707999999998,0.011262149999999997,9.190031114985715,0.47207637999999996,0.682847585,0.134808886306,0.9374129999999999,0.8697219999999999,0.5056497043124807,0,Dense
6660,65.0,0.1868518899859999,0.0028746444613230756,0.004914299252337972,0.148754,0.015530353846153843,9.036005780593616,0.16377635384615383,0.4657254538461538,0.1868518899859999,0.9228655,0.9118804999999999,0.3912711505526393,0,Dense
6663,12.0,0.012448308480999995,0.001037359040083333,0.0011104686027880214,0.07065208333333331,0.012665083333333332,5.999239184119243,0.6832880416666667,0.09578120833333333,0.012448308480999995,0.0719825,0.5117795,0.15944544484435047,0,Dense
6666,18.0,0.14558578282600002,0.00808809904588889,0.020175722744559105,0.19116738888888887,0.02444022222222222,8.990570268462957,0.43653647222222225,0.5613111666666666,0.14558578282600002,0.8244680000000001,0.7007909999999999,0.5422580948432455,1,Sparse
6669,7.0,0.007156619473999984,0.0010223742105714263,0.0006598020655000143,0.06748399999999999,0.014528857142857121,4.503798167529796,0.6526161428571429,0.8680014285714286,0.007156619473999984,0.028468499999999897,0.8127475000000001,0.3493030821142601,0,Dense
6672,47.0,0.07030622478699997,0.001495877123127659,0.001374809006410179,0.10534785106382978,0.013115340425531917,8.245184604199704,0.3793841382978724,0.5157386063829786,0.07030622478699997,0.6235550000000001,0.545191,0.26193648484933085,0,Dense
6673,9.0,0.061214079394,0.006801564377111112,0.010552320364858085,0.2011512222222222,0.02387311111111111,8.494281699393675,0.2667923888888889,0.45707911111111105,0.061214079394,0.737365,0.38487350000000004,0.3688335236823541,1,Sparse
6676,20.0,0.04996274866099998,0.0024981374330499996,0.0021549743429196255,0.1299691,0.017757599999999995,7.546473043571299,0.41726645000000007,0.39025315000000005,0.04996274866099998,0.5375865,0.8298490000000001,0.39074375750543144,0,Dense
6679,15.0,0.03619976839399999,0.002413317892933332,0.004842843103685587,0.08583800000000001,0.01788846666666665,5.247630811810793,0.19340746666666667,0.8516212333333334,0.03619976839399999,0.2770895,0.8409454999999999,0.2522289444970066,0,Dense
6682,22.0,0.04138878474499996,0.0018813083974999977,0.0021213669164256324,0.14292963636363634,0.011384772727272723,11.762652615576398,0.2897535909090909,0.5463857045454547,0.04138878474499996,0.8615385,0.45409199999999994,0.43249859533138685,0,Dense
6685,78.0,0.054102402329000016,0.0006936205426794873,0.0008884222606247966,0.05226720512820513,0.012416782051282053,4.020929866110784,0.44587050000000006,0.24569154487179487,0.054102402329000016,0.9136915,0.8462035,0.40708377897634856,0,Dense
6688,13.0,0.03360674066200001,0.0025851338970769235,0.001155437521711102,0.1688903076923077,0.015237384615384623,11.101999689796221,0.29097553846153845,0.17210061538461538,0.03360674066200001,0.12208449999999998,0.400431,0.16292786364286693,0,Dense
6691,52.0,0.06276890092,0.0012070942484615386,0.0017023877747450475,0.06912026923076924,0.01557386538461538,4.292612229139606,0.5447381346153847,0.2620817403846154,0.06276890092,0.8596769999999999,0.885226,0.4358776294376697,0,Dense
6694,8.0,0.011196900150999998,0.001399612518875,0.001066577896350513,0.07235449999999999,0.01665175,4.079033160212417,0.519346375,0.040516750000000004,0.011196900150999998,0.006887999999999998,0.9221594999999999,0.42075886750259084,0,Dense
6697,18.0,0.038439911165000014,0.0021355506202777787,0.0023795605331125634,0.10992594444444444,0.015757888888888894,7.003324548676118,0.26268141666666667,0.265725,0.038439911165000014,0.8154155,0.6644895,0.3291947434730937,0,Dense
6700,12.0,0.015582675659000003,0.001298556304916667,0.0014075044335913416,0.07083275,0.01661033333333333,4.019299195525389,0.48104995833333336,0.6266835833333334,0.015582675659000003,0.7362815,0.8111995,0.5365401586013903,0,Dense
6701,14.0,0.08806744202700004,0.006290531573357144,0.00645370982149245,0.27114185714285716,0.02030764285714286,13.625167882571242,0.39651235714285715,0.2962358928571428,0.08806744202700004,0.7763519999999999,0.5442875,0.39071826211114524,0,Dense
6704,14.0,0.05037394260899999,0.0035981387577857134,0.004790624327766867,0.164027,0.018015928571428568,9.282957557514507,0.32348107142857147,0.3584893928571428,0.05037394260899999,0.339547,0.39538150000000005,0.2132876129832159,0,Dense
6705,5.0,0.039748844354999965,0.007949768870999994,0.0035096181726110565,0.22162059999999997,0.03651259999999997,7.529773065668442,0.40929770000000004,0.5107785,0.039748844354999965,0.906228,0.4007869999999999,0.4656822339410578,1,Sparse
6708,36.0,0.036440264716,0.0010122295754444446,0.0011765456444596824,0.07039147222222224,0.012619805555555554,5.659305484174583,0.5289301805555555,0.28403829166666666,0.036440264716,0.34798,0.802014,0.3445210763131183,0,Dense
6711,47.0,0.075012649628,0.0015960138218723404,0.002205770890697707,0.09932027659574469,0.014200127659574466,6.540152669479532,0.441074585106383,0.46115561702127666,0.075012649628,0.903217,0.7878875,0.4252979379363592,0,Dense
6714,28.0,0.057496026839,0.002053429529964286,0.0019219177122485524,0.11084992857142859,0.0161315,6.566402226773023,0.5428001428571428,0.39139296428571424,0.057496026839,0.7646435,0.6892309999999999,0.48626315840199286,0,Dense
6715,4.0,0.03466116806400001,0.008665292016000003,0.0053425031440785834,0.32487999999999995,0.031063250000000014,17.520938174378564,0.50913875,0.8110658749999999,0.03466116806400001,0.2184314999999999,0.014115999999999962,0.11299370328252654,1,Sparse
6718,13.0,0.026172966571,0.0020133051208461542,0.0016725495345123376,0.12251323076923074,0.014828846153846149,8.547820983810727,0.1887907692307692,0.27421734615384613,0.026172966571,0.22703299999999998,0.19145550000000003,0.10059272844359385,0,Dense
6721,9.0,0.007857320300000002,0.000873035588888889,0.0002542254939722767,0.0778418888888889,0.011293222222222222,7.013702616580962,0.8351131666666667,0.07318072222222223,0.007857320300000002,0.0630865,0.14950050000000004,0.08600761203696593,0,Dense
6724,17.0,0.049960141670000006,0.0029388318629411762,0.004175202055499014,0.12773111764705883,0.018404823529411765,7.5100521896098265,0.44897102941176464,0.5293492352941176,0.049960141670000006,0.8819060000000001,0.6956915,0.5743110695413652,0,Dense
6727,41.0,0.11726062529999995,0.0028600152512195105,0.004597705155587963,0.14441126829268291,0.01572314634146341,8.685612622293103,0.5265345365853658,0.4492982317073172,0.11726062529999995,0.864069,0.7045859999999999,0.47817037247632815,0,Dense
6730,4.0,0.001444485701,0.00036112142524999993,0.00013813627819017935,0.03528274999999999,0.010188750000000002,3.4905388402646,0.513957125,0.037745125000000004,0.001444485701,0.0010040000000000049,0.9196915,0.6000888962311633,0,Dense
6733,4.0,0.0023924395969999943,0.0005981098992499986,0.00020237548038748814,0.05842400000000003,0.010160999999999976,5.7558406748217,0.809455,0.5115915,0.0023924395969999943,0.0006985000000000463,0.18379649999999992,0.10177753632143038,0,Dense
6736,12.0,0.015167035668000001,0.0012639196390000003,0.001002346237474191,0.10016708333333331,0.012000666666666665,8.033684490832266,0.2253129583333333,0.23239508333333334,0.015167035668000001,0.1992445,0.14913700000000002,0.10632359198625335,0,Dense
6739,46.0,0.229463620165,0.004988339568804347,0.00454490253107337,0.2579765,0.017217630434782603,14.473869732821218,0.4458999456521738,0.5296510543478261,0.229463620165,0.804152,0.7931755,0.4432805825692195,0,Dense
6742,14.0,0.06520400046599997,0.004657428604714284,0.005543545327586173,0.22199964285714285,0.016314285714285705,12.652044774014373,0.4917035357142857,0.41670228571428564,0.06520400046599997,0.592452,0.4262275,0.27558962748100907,0,Dense
6745,65.0,0.04259211382599999,0.0006552632896307692,0.0005560963238531408,0.04996287692307692,0.012684307692307694,3.877744299601537,0.4200740384615384,0.20232376923076922,0.04259211382599999,0.913536,0.8453229999999999,0.3664692214737635,0,Dense
6748,65.0,0.04310103127499999,0.0006630927888461538,0.0007025644191560533,0.052920815384615384,0.011993876923076923,4.2894354373225445,0.4304629307692308,0.20429876923076923,0.04310103127499999,0.911786,0.8455170000000001,0.37208798671649346,0,Dense
6751,44.0,0.07129650321199997,0.0016203750729999996,0.0020746760629324528,0.12628729545454542,0.011292636363636359,11.082550546008749,0.4208406931818182,0.34583688636363635,0.07129650321199997,0.905601,0.8490065,0.5355120829965434,0,Dense
6754,19.0,0.06412409013299995,0.0033749521122631546,0.007562552764071671,0.11416315789473686,0.019562315789473674,6.742138821153388,0.546422894736842,0.7379659473684211,0.06412409013299995,0.6634745,0.5109239999999999,0.21204836126615767,0,Dense
6757,45.0,0.14028738146400005,0.0031174973658666684,0.0031998411171044266,0.16545744444444443,0.017109711111111117,9.362747772716565,0.39503761111111124,0.5086677,0.14028738146400005,0.8819835,0.43165200000000004,0.3276892174603336,0,Dense
6760,57.0,0.07782390726800001,0.0013653317064561406,0.0016910449892311387,0.0970397192982456,0.012548385964912284,8.177286414622232,0.49158780701754384,0.4325294912280702,0.07782390726800001,0.8907214999999999,0.7518395,0.4075943930190213,0,Dense
